geneID	Coefficient of Variation	Louvain Cluster	Maximum Data Value	Mean Data Value	Minimum Data Value	Node Component Identifier	Node Degree	Node Multiplicity	Standard Deviation	Strongest Data Column	Variance
A630023P12Rik	0.18662090853213953	Cluster 8	6.5899613783197	4.4402950874025455	2.86408416322755	Component 1	3	1	0.8286519033618589	002_S_rn_neg	0.6866639769452316
Ulk1	0.15890607533762036	Cluster 1	7.80278977243816	6.072504930214271	3.88125563376449	Component 1	9	1	0.9649579259287	4216_C_rp	0.9311437988126186
Chek2		Cluster 5	3.8535402728087	1.7248297034814482	-3.02470713409965	Component 1	1	1	1.5098243933061422	241_d12_rp	2.27956969862226
Ttc28	0.5653452183989277	Cluster 8	7.10637599435241	3.2053802768565034	0.463772966477756	Component 1	5	1	1.8121464126710554	010_S_rn_pos	3.2838746209565746
Gm42778		Cluster 8	3.33188474890279	-0.9376596826818967	-3.12524075522383	Component 1	3	1	2.010692664218931	001_L_rn_pos	4.042884989943823
Gm43677		Cluster 8	2.95450864941675	-1.4682213610465142	-2.9541838558522	Component 1	1	1	1.5669928643363271	004_L_rn_pos	2.4554666368809666
Tpst2	0.08557362123008747	Cluster 7	7.04186219135572	6.032863501187489	4.59855227303233	Component 1	4	1	0.5162539761834375	347_L_rp	0.2665181679252092
Tfip11	0.08317753057569735	Cluster 3	7.16816423547822	6.136812194284866	4.89352735467251	Component 1	6	1	0.5104448839274418	4205_L_rp	0.26055397952769954
Srrd	0.21386435209326637	Cluster 1	5.3154418415173	3.3862738891462634	1.17040335783127	Component 1	3	1	0.724203271312611	007_C_rn_neg	0.5244703781798873
2900026A02Rik	0.2929153737722655	Cluster 3	7.19148156599451	4.80996233287572	0.524187870142507	Component 1	7	1	1.40891191456481	346_C_ra	1.9850327830026784
Ficd	0.20605515156399604	Cluster 2	5.25934912883332	3.4790769905398014	1.51060275605884	Component 1	4	1	0.71688173658849	296_C_ra	0.5139194242541291
Selplg	0.07247916120122788	Cluster 7	9.55740772208474	8.649295717122843	6.82216820577373	Component 1	3	1	0.6268936985584365	346_C_ra	0.39299570929227584
Coro1c	0.06998992357433373	Cluster 5	7.63590894983006	6.567946093540626	5.3513989089836	Component 1	6	1	0.4596900451272522	245_d12_rp	0.21131493758909517
Myo1h		Cluster 2	5.46585179378459	3.376002208593322	-0.415444548164399	Component 1	5	1	1.223772443169551	4190_S_ra	1.4976189926611718
Git2	0.039411888981526456	Cluster 10	8.2914788103891	7.642086278958982	6.90497644987068	Component 1	1	1	0.30118905601357804	001_L_rn_pos	0.09071484746235024
Ankrd13a	0.04009895991921032	Cluster 3	8.44493882797146	7.583317117953174	6.5810747073904	Component 1	2	1	0.3040831291674659	347_L_rp	0.09246654944427775
Oasl2		Cluster 10	5.7422986437797	2.7407807933156434	-2.17251494532338	Component 1	3	1	1.4444199145454404	341_S_ra	2.0863488895354574
Mlec	0.051257534830899745	Cluster 6	8.9590619968059	7.845100320593676	7.14795174240639	Component 1	1	1	0.40212050293473306	210_d11_ra	0.16170089888048264
Cox6a1	0.08718794103392094	Cluster 9	6.41395068450258	5.501004563705055	4.05270859982858	Component 1	5	1	0.47962126152764634	298_L_rp	0.2300365545093709
Pxn	0.05409699327967396	Cluster 3	6.90769523144026	6.336319546588963	5.50373325958032	Component 1	6	1	0.3427758359296899	4214_C_rp	0.1174952736972977
Rplp0	0.04997234690495895	Cluster 6	10.9992784151348	9.5633923712527	8.55309971891956	Component 1	7	1	0.4779051611644779	199_d12_rp	0.22839334306764558
Rab35	0.04997592948305731	Cluster 9	6.97279591219501	6.229667180146217	5.15035619574158	Component 1	3	1	0.31133340769790385	299_C_rp	0.0969284907487892
Bicdl1	0.15428775984794293	Cluster 8	7.02253159394373	4.885930817599406	3.20751651012889	Component 1	4	1	0.7538393206194407	010_S_rn_pos	0.5682737213119798
Cit	0.3183063092453857	Cluster 5	7.63769029998371	4.955621277566935	2.21211843816597	Component 1	15	1	1.5774055188802343	347_L_rp	2.488208170993821
Suds3	0.03663500784365672	Cluster 3	7.79183922564184	7.032934354691465	6.39141365754238	Component 1	2	1	0.2576516052480446	347_L_rp	0.06638434968689419
Taok3	0.038646487516661734	Cluster 10	8.21758934354037	7.510891045874979	6.83823693842245	Component 1	1	1	0.2902695570434138	347_L_rp	0.08425641574617966
Rfc5	0.16992772269751522	Cluster 5	5.93211910182656	4.386853362585103	2.93537890518862	Component 1	5	1	0.7454480017120235	245_d12_rp	0.555692723256449
Med13l	0.04410866316731733	Cluster 1	8.26083302651547	7.485657560386585	6.82242750942615	Component 1	2	1	0.33018234791697426	294_C_ra	0.10902038287596584
Tpcn1	0.08904639208931446	Cluster 8	6.57648740380406	5.391677956827759	4.30476427067194	Component 1	4	1	0.48010946936299853	001_L_rn_pos	0.23050510257202003
Rasal1		Cluster 10	5.35021499143998	3.4757091275158194	-0.892321878084413	Component 1	1	1	1.095375226786413	010_S_rn_pos	1.1998468874573858
Dtx1		Cluster 10	8.51056059676874	6.064672155357466	-2.39909581654385	Component 1	8	1	2.9363008508610187	010_S_rn_pos	8.621862686767141
Oas2		Cluster 10	6.2300064086515	3.0141669382916314	-1.31037177206453	Component 1	4	1	1.5799045211390272	297_S_rp	2.4960982959155387
Oas3	0.18441628669746704	Cluster 7	7.31103537944757	5.341143442165942	2.46078624685507	Component 1	6	1	0.9849938403227703	347_L_rp	0.970212865473799
Oas1a		Cluster 10	5.26294907087155	3.4038922004323062	-0.408805038351165	Component 1	5	1	1.2281076872580305	299_S_rp	1.5082484915022687
Ptpn11	0.05477453990547205	Cluster 3	7.82101345729117	7.081657124938521	6.02668102582591	Component 1	2	1	0.38789451078681547	294_S_ra	0.15046215149854292
Rpl6	0.04610207240078809	Cluster 6	9.55613410381405	8.46732117017713	7.85912905698047	Component 1	8	1	0.39036105362823176	245_d12_ra	0.15238175218974323
Trafd1	0.10738265785231552	Cluster 3	7.12249558727015	6.117735581798909	4.4621041824674	Component 1	7	1	0.6569387068112487	299_S_rp	0.43156846450683567
Naa25	0.12801849052972553	Cluster 6	6.08929480634995	4.837560492967599	3.15855381459632	Component 1	5	1	0.6192971921559469	208_d11_rp	0.3835290122122399
Brap	0.043996997717925555	Cluster 1	7.6971565634883	6.990703658173156	6.3255071145977	Component 1	7	1	0.30756997289533816	296_C_ra	0.09459928822683905
Atxn2	0.07059709620815363	Cluster 8	6.79542682928516	5.636843713941556	4.88591254786343	Component 1	4	1	0.39794479798345805	002_S_rn_pos	0.15836006224209523
Ppp1cc	0.08887502989488225	Cluster 3	7.46579268482942	6.429245510797607	5.03977899329228	Component 1	10	1	0.5713993869736748	299_C_rp	0.3264972594338913
Gm42748	0.2155091458186922	Cluster 2	5.37815748473147	3.5460661010687953	1.09351525355884	Component 1	1	1	0.7642096764579563	293_C_ra	0.5840164295919743
Fam216a		Cluster 3	5.29802920418074	3.578855719466411	-0.641803472116328	Component 1	4	1	1.0067828798887102	4196_C_rp	1.013611767237005
Gpn3	0.10243124304068527	Cluster 1	5.70448893174949	4.306217745998888	3.44091779588354	Component 1	2	1	0.44109123652652393	009_C_rn_neg	0.19456147894049788
Arpc3	0.08754462771629314	Cluster 1	8.85847313585199	7.650596329694324	6.20764749128592	Component 1	23	1	0.6697686074907282	299_C_rp	0.44858998758006907
Atp2a2	0.05142174280533003	Cluster 3	8.34365486165051	7.573318248797269	6.50556669116548	Component 1	5	1	0.38943322317256557	4216_C_rp	0.15165823531057326
Anapc5	0.09040495077266858	Cluster 5	8.29522092648109	6.876096630715745	5.5007376582989	Component 1	4	1	0.6216331774079692	245_d12_rp	0.38642780725432774
Kdm2b	0.16914057567540233	Cluster 2	10.174613877933	7.881143265526098	5.2477751761048	Component 1	17	1	1.3330211089114044	4181_C_ra	1.7769452768033902
Gm43411		Cluster 2	5.80294600665013	2.6553325701033375	-1.76785546032464	Component 1	6	1	1.7893491029250344	297_C_rp	3.2017702121386256
A930024E05Rik	0.2014109145524157	Cluster 2	5.3729333942972	3.6228667278695745	0.885526266424433	Component 1	3	1	0.7296849009617287	009_C_rn_neg	0.5324400546915278
Orai1	0.16937640666532972	Cluster 2	7.78779389255502	5.992449911987429	4.05170900137321	Component 1	14	1	1.014979633214402	299_C_rp	1.0301836558400421
Setd1b	0.05417286301546294	Cluster 10	8.39035636424063	7.282627770530029	6.37409902967163	Component 1	1	1	0.3945207966055295	004_L_rn_pos	0.1556466589542616
Mlxip	0.05172327837425712	Cluster 2	8.06240197717749	7.130181532710091	6.29721568293117	Component 1	5	1	0.36879636427535134	293_C_ra	0.13601075830271764
Rsrc2	0.06592722876014992	Cluster 2	9.10756350038113	7.9555447429602495	6.25503710079803	Component 1	13	1	0.5244870181807485	296_C_ra	0.27508663224013286
Kntc1	0.4565007814164998	Cluster 5	6.69724143848052	3.7188761786827427	0.133401613697208	Component 1	7	1	1.6976698815598787	245_d12_rp	2.882083026755533
Denr	0.07480346929936209	Cluster 3	6.92542952540937	5.65787672439518	4.48469645031261	Component 1	1	1	0.4232288078528702	299_C_rp	0.17912262379656174
Hip1r	0.10474478316617815	Cluster 3	9.05369961553323	7.706875338528399	5.65751700968818	Component 1	10	1	0.807254986222923	296_C_ra	0.6516606127817717
Vps37b	0.26485857794211576	Cluster 1	10.5035447780839	7.267383704414481	5.10714365779186	Component 1	17	1	1.9248289133109249	299_C_rp	3.7049663455177155
Pitpnm2	0.09874257858293477	Cluster 7	7.9917799423502	6.861755556745353	4.75509890604876	Component 1	2	1	0.6775474372788174	400_S_ra	0.45907052976309304
Kmt5a	0.06394381054884557	Cluster 5	7.08654297725954	6.086528540613557	5.3182003652439	Component 1	4	1	0.3891958279011348	347_L_rp	0.15147339245564978
Rilpl2	0.14752265221521835	Cluster 3	8.03880189584451	6.517672204419083	3.80643064793997	Component 1	5	1	0.9615042898653118	294_S_ra	0.9244904994293974
Scarb1		Cluster 6	5.48045949294876	2.435545777922057	-0.863769953251108	Component 1	1	1	1.2135369644046354	241_d12_rp	1.4726719639764174
Ubc	0.07392510876121326	Cluster 1	8.76079034507666	7.693923840292334	6.84292480947759	Component 1	8	1	0.5687741566941025	4192_C_rp	0.32350404132308747
Bri3bp	0.14767715544581472	Cluster 6	6.4355664153611	4.59970720241084	2.65316508400648	Component 1	2	1	0.6792716755356591	245_d12_rp	0.46141000918502184
Aacs	0.11722137690644106	Cluster 6	6.79356294071764	5.000015267318758	3.52349193974403	Component 1	2	1	0.5861086741883318	245_d12_rp	0.34352337795880405
Ran	0.0943642472138396	Cluster 5	8.18717913086792	6.451089496871292	5.49851625928064	Component 1	20	1	0.6087522040813668	245_d12_rp	0.370579245973922
Cct6a	0.06287251374541988	Cluster 6	8.26925123816718	6.784312327480023	5.86478977608174	Component 1	12	1	0.4265467700627093	245_d12_rp	0.18194214705092981
Gusb	0.1780140856602815	Cluster 5	6.14194037178292	4.473476739301741	1.87177947906456	Component 1	6	1	0.796341871469337	245_d12_rp	0.6341603762552861
Rabgef1	0.06900716431011739	Cluster 3	5.90317127741269	5.056874956333739	4.38649252294293	Component 1	4	1	0.34896060100744	296_C_ra	0.1217735010554737
Tmem248	0.06984041194017218	Cluster 3	6.63965905078149	5.903704824613424	4.85308480183374	Component 1	4	1	0.4123171769241835	296_C_ra	0.17000545438672846
Sbds	0.05364821639190888	Cluster 2	6.30555047832495	5.500266171583206	4.78298550365966	Component 1	1	1	0.29507946978619204	008_C_rn_neg	0.08707189348930024
Tyw1	0.10617435479105021	Cluster 8	5.43623375762088	4.690493682378967	3.52249829101087	Component 1	2	1	0.498010140378084	294_S_ra	0.24801409991939893
Gtf2i	0.05171115051364334	Cluster 8	7.88975902923581	7.04891214810131	6.10132311253344	Component 1	2	1	0.36450735704791587	199_d12_rp	0.13286561334205682
Clip2	0.10455350014152882	Cluster 3	6.17458767529412	5.098020701011359	3.65148853952706	Component 1	1	1	0.533015908084708	294_C_ra	0.28410595827136587
Rfc2	0.08313868624041926	Cluster 5	5.84451092916978	5.033570598052872	4.12489813144458	Component 1	4	1	0.41848444662051726	245_d12_rp	0.17512923206328054
Eif4h	0.05063250395265092	Cluster 7	7.98231315294683	7.0477247740131395	6.07389375764546	Component 1	8	1	0.35684395247741607	210_d11_ra	0.12733760641970437
Stx1a		Cluster 6	4.98409806412261	2.1316873310609075	-1.37748792641437	Component 1	2	1	1.4984410381771573	010_L_rn_pos	2.2453255448934373
Tbl2	0.12096715913609796	Cluster 5	5.30978101804003	4.134253297587885	2.70290693443581	Component 1	4	1	0.5001088765582514	210_d11_ra	0.2501088884123564
Hip1	0.2528612131258509	Cluster 3	8.60998964108262	6.6682370616280355	0.998883400799903	Component 1	27	1	1.6861385128140247	346_C_ra	2.843063084394691
Mdh2	0.04236937806030644	Cluster 7	7.89472976399305	7.327799606588727	6.5716652398456	Component 1	7	1	0.3104743118817226	245_d12_rp	0.09639429833842916
Ywhag	0.0467664635615722	Cluster 6	7.11419225495516	6.371804488838889	5.474531771994	Component 1	4	1	0.2979867624487461	241_d12_rp	0.08879611059468544
Lrwd1	0.07253265744392366	Cluster 7	5.93164318570108	5.0763202687691775	3.75040296989931	Component 1	2	1	0.36819899913028126	347_L_rp	0.13557050296054085
Myl10		Cluster 6	3.82123771082387	-1.248318051085022	-3.09848218851092	Component 1	4	1	1.834479603257566	198_d13_ra	3.365315414768037
Fis1	0.0917743157623784	Cluster 7	5.9452395888424	5.143846541063548	3.31211649870445	Component 1	4	1	0.47207299669278396	347_L_rp	0.22285291420650524
Ap1s1	0.16169116134184067	Cluster 7	5.30420372350664	3.815232036165933	2.1099015979565	Component 1	1	1	0.6168892987162652	347_L_rp	0.38055240687064545
Trim56	0.06204671756210266	Cluster 10	8.31305025696327	7.299627332820841	6.3752827381531	Component 1	5	1	0.4529179154281395	002_L_rn_pos	0.20513463811577132
Gigyf1	0.06684706742706854	Cluster 2	7.37098817159786	6.518727277559166	5.3348927121033	Component 1	3	1	0.4357578018616685	004_L_rn_pos	0.18988486188331313
Gnb2	0.06788809295138622	Cluster 7	7.49211412413267	6.676648096193731	5.48413840231506	Component 1	10	1	0.4532649065580958	347_L_rp	0.20544907551711933
Agfg2	0.202255346903037	Cluster 5	5.04044138798431	3.7577486163766833	0.995708340932619	Component 1	1	1	0.7600247499796734	245_d12_rp	0.577637620581665
Tsc22d4	0.061366445154705476	Cluster 7	8.15865247410531	7.271981833698716	5.94206547550574	Component 1	10	1	0.4462556743636868	347_L_rp	0.19914412690178887
Mcm7	0.15112176662407115	Cluster 5	7.90767249039006	5.837618365252875	4.10494436380848	Component 1	33	1	0.8821912002341368	245_d12_rp	0.7782613137705469
Taf6	0.10603932306181779	Cluster 5	5.15168154407581	4.349970010439182	3.28348056980571	Component 1	4	1	0.4612678752461793	210_d11_ra	0.2127680527341248
Pvrig		Cluster 3	5.56528464881403	2.857102660780867	-2.84641429314725	Component 1	7	1	2.262513361585033	346_C_ra	5.118966711350804
Prkar1b		Cluster 6	5.24689838145725	-0.2989900741596298	-3.09944292338858	Component 1	1	1	1.9730671585003572	210_d11_rp	3.8929940119526734
Dnaaf5	0.16061802653664212	Cluster 6	6.35589748771519	4.267448741106173	2.52333687084745	Component 1	1	1	0.6854291951427512	210_d11_rp	0.4698131815540397
Sun1	0.09221586000002888	Cluster 7	6.77864942248572	5.780640344718641	4.15449553687535	Component 1	2	1	0.5330667207390929	4208_L_ra	0.28416012875953006
Adap1	0.24785095433926063	Cluster 3	6.54764369128987	5.060698844440868	1.05480127472886	Component 1	12	1	1.2542990382182626	341_S_ra	1.5732660772752585
Zfand2a	0.18067292393771275	Cluster 1	5.91854699997823	4.041424592826264	2.85956156602487	Component 1	2	1	0.7301759980597012	4216_L_rp	0.5331569881424808
Mafk	0.10486266545863099	Cluster 1	6.42555902966304	5.280817289998249	4.05183746154913	Component 1	4	1	0.5537605768292407	4214_L_rp	0.30665077645025346
Eif3b	0.04767404755482748	Cluster 5	8.73977500969257	7.571803526414889	7.03318566617795	Component 1	6	1	0.3609785213941138	245_d12_rp	0.13030549290788068
Lfng	0.1085627649041236	Cluster 7	8.98896200052905	7.294049865933776	5.26788117793451	Component 1	17	1	0.7918622207943228	199_d12_rp	0.6270457767213168
Ttyh3	0.09705360346457761	Cluster 7	7.50333666103687	5.695595695135365	4.16973205514159	Component 1	2	1	0.552778086090223	199_d12_rp	0.3055636124615701
Iqce	0.09663492398316466	Cluster 8	5.93221365737028	5.139672604972395	3.75976520236946	Component 1	2	1	0.49667187147986125	010_S_rn_neg	0.24668294791930778
Brat1	0.15665529990395755	Cluster 8	4.8839950988548	3.7839889551723362	2.49221298833708	Component 1	4	1	0.5927819246057853	010_L_rn_pos	0.35139041013933886
Foxk1	0.07649101630563122	Cluster 8	7.61355996239182	6.745253739601322	5.01276164747015	Component 1	5	1	0.5159513137814647	010_S_rn_pos	0.26620575819281944
Tnrc18	0.07986632255531245	Cluster 1	8.83881605772356	7.460648753795163	6.19963267678485	Component 1	12	1	0.5958545798424943	296_C_ra	0.35504268031927544
Actb	0.031201780523518907	Cluster 7	13.7437971601001	13.008185309297373	11.9441981319575	Component 1	9	1	0.4058785430299595	298_L_rp	0.16473739169212268
Rnf216	0.06768477882673608	Cluster 2	6.60763427181905	5.974512055967589	4.51736350964395	Component 1	5	1	0.40438352710583453	002_S_rn_neg	0.16352603699455523
Rac1	0.037342486547861146	Cluster 9	8.47133889803822	7.981667383802048	7.10538421878288	Component 1	5	1	0.29805530690913	298_L_rp	0.0888369659766957
Cyth3	0.12467388479759323	Cluster 8	7.5339747324436	5.7016827285710185	4.21317051427707	Component 1	5	1	0.7108509356542901	001_L_rn_pos	0.5053090527205798
Lmtk2	0.040166066272887546	Cluster 2	7.32895760862639	6.774099927618975	6.23405599895225	Component 1	4	1	0.27208894663190647	293_C_ra	0.07403239487926046
Gm15708		Cluster 6	4.53764081180289	0.7090466529498025	-2.73451298988509	Component 1	2	1	1.8535081945486802	210_d11_rp	3.435492627259108
Arpc1b	0.05207836980720094	Cluster 7	8.70057156492357	7.959533430398594	6.90573704417452	Component 1	12	1	0.4145195254810766	347_L_rp	0.17182643700505693
Atp5j2	0.059504984718033595	Cluster 3	6.64698554956588	5.865912820921634	4.86175307591649	Component 1	1	1	0.34905105276625914	298_L_rp	0.12183663743723382
Rnf6	0.04137953445258267	Cluster 1	7.23915938847537	6.571462980018708	5.89114243045298	Component 1	2	1	0.2719240787855557	299_C_rp	0.0739427046233731
Rpl21	0.03892107681930953	Cluster 6	9.46444442676467	8.515372829726891	7.91520594847796	Component 1	4	1	0.3314274800508615	002_L_rn_pos	0.10984417453286419
Gtf3a	0.08591693999295405	Cluster 6	5.90167345316064	4.916425741985831	3.75454889010636	Component 1	4	1	0.4224042554540112	208_d11_rp	0.17842535502565757
Lnx2	0.05644013138843417	Cluster 3	7.17568579290568	6.562198319686943	5.60848666373212	Component 1	4	1	0.37037133536009303	008_C_rn_neg	0.1371749260564185
Pan3	0.039803254380454824	Cluster 2	8.22465067639568	7.523541018625086	6.64893555665681	Component 1	5	1	0.2994614170061205	010_L_rn_pos	0.08967714027531361
Pomp	0.06263650945375794	Cluster 7	7.11045485603999	6.1302084353136905	5.38682877412256	Component 1	5	1	0.3839748586120327	347_L_rp	0.1474366920461305
Slc7a1	0.10230290229752177	Cluster 1	7.76931930720338	6.418595787682612	4.80517146977684	Component 1	4	1	0.6566409777545791	007_C_rn_neg	0.43117737366648956
Ubl3	0.08109142732003374	Cluster 1	9.24307026119638	8.043991411062613	6.73184345254904	Component 1	8	1	0.6522987448731596	343_C_rp	0.42549365256309946
Hmgb1	0.05275262342343544	Cluster 5	7.77167173925445	6.806774571457971	6.11892437610992	Component 1	5	1	0.35907521569633843	245_d12_rp	0.12893501052737197
Fry	0.11914274003239957	Cluster 7	6.95529437531633	5.83624766671994	3.91681872208742	Component 1	3	1	0.6953465385207124	002_L_rn_neg	0.4835068086327366
